,Unnamed: 0,store_nbr,month,family,item_nbr,item_sales,family_sales
1328946,1328946,39,6,BREAD/BAKERY,660312,3921.0,109062.0
1328947,1328947,39,6,BREAD/BAKERY,660318,1.0,109062.0
1328948,1328948,39,6,BREAD/BAKERY,660319,3447.0,109062.0
1328949,1328949,39,6,BREAD/BAKERY,660320,3198.0,109062.0
1328950,1328950,39,6,BREAD/BAKERY,660321,2405.0,109062.0
1328951,1328951,39,6,BREAD/BAKERY,660323,3110.0,109062.0
1328952,1328952,39,6,BREAD/BAKERY,679602,588.0,109062.0
1328953,1328953,39,6,BREAD/BAKERY,679603,497.0,109062.0
1328954,1328954,39,6,BREAD/BAKERY,679604,940.0,109062.0
1328955,1328955,39,6,BREAD/BAKERY,696183,931.0,109062.0
1328956,1328956,39,6,BREAD/BAKERY,736128,811.0,109062.0
1328957,1328957,39,6,BREAD/BAKERY,809882,522.0,109062.0
1328958,1328958,39,6,BREAD/BAKERY,823245,972.0,109062.0
1328959,1328959,39,6,BREAD/BAKERY,830806,332.0,109062.0
1328960,1328960,39,6,BREAD/BAKERY,857324,2794.0,109062.0
1328961,1328961,39,6,BREAD/BAKERY,857327,2776.0,109062.0
1328962,1328962,39,6,BREAD/BAKERY,857331,2352.0,109062.0
1328963,1328963,39,6,BREAD/BAKERY,857332,4432.0,109062.0
1328964,1328964,39,6,BREAD/BAKERY,858872,435.0,109062.0
1328965,1328965,39,6,BREAD/BAKERY,871511,3433.0,109062.0
1328966,1328966,39,6,BREAD/BAKERY,871512,1981.0,109062.0
1328967,1328967,39,6,BREAD/BAKERY,871513,3598.0,109062.0
1328968,1328968,39,6,BREAD/BAKERY,871514,2518.0,109062.0
1328969,1328969,39,6,BREAD/BAKERY,888682,35.0,109062.0
1328970,1328970,39,6,BREAD/BAKERY,888689,643.0,109062.0
1328971,1328971,39,6,BREAD/BAKERY,913526,354.0,109062.0
1328972,1328972,39,6,BREAD/BAKERY,983310,290.0,109062.0
1328973,1328973,39,6,BREAD/BAKERY,1033395,1027.0,109062.0
1328974,1328974,39,6,BREAD/BAKERY,1038945,35.0,109062.0
1328975,1328975,39,6,BREAD/BAKERY,1038953,244.0,109062.0
1328976,1328976,39,6,BREAD/BAKERY,1038954,278.0,109062.0
1328977,1328977,39,6,BREAD/BAKERY,1045449,470.0,109062.0
1328978,1328978,39,6,BREAD/BAKERY,1072173,623.0,109062.0
1328979,1328979,39,6,BREAD/BAKERY,1087467,830.0,109062.0
1328980,1328980,39,6,BREAD/BAKERY,1089845,1161.0,109062.0
1328981,1328981,39,6,BREAD/BAKERY,1089846,1171.0,109062.0
1328982,1328982,39,6,BREAD/BAKERY,1092008,16.0,109062.0
1328983,1328983,39,6,BREAD/BAKERY,1149579,972.0,109062.0
1328984,1328984,39,6,BREAD/BAKERY,1179117,385.0,109062.0
1328985,1328985,39,6,BREAD/BAKERY,1179119,19.0,109062.0
1328986,1328986,39,6,BREAD/BAKERY,1179579,569.0,109062.0
1328987,1328987,39,6,BREAD/BAKERY,1179580,343.0,109062.0
1328988,1328988,39,6,BREAD/BAKERY,1179581,437.0,109062.0
1328989,1328989,39,6,BREAD/BAKERY,1294665,647.0,109062.0
1328990,1328990,39,6,BREAD/BAKERY,1303141,195.0,109062.0
1328991,1328991,39,6,BREAD/BAKERY,1309245,3032.0,109062.0
1328992,1328992,39,6,BREAD/BAKERY,1309246,361.0,109062.0
1328993,1328993,39,6,BREAD/BAKERY,1309560,210.0,109062.0
1328994,1328994,39,6,BREAD/BAKERY,1313222,306.0,109062.0
1328995,1328995,39,6,BREAD/BAKERY,1313223,1242.0,109062.0
1328996,1328996,39,6,BREAD/BAKERY,1321497,262.0,109062.0
1328997,1328997,39,6,BREAD/BAKERY,1323985,456.0,109062.0
1328998,1328998,39,6,BREAD/BAKERY,1349068,896.0,109062.0
1328999,1328999,39,6,BREAD/BAKERY,1415679,148.0,109062.0
1329000,1329000,39,6,BREAD/BAKERY,1453122,170.0,109062.0
1329001,1329001,39,6,BREAD/BAKERY,1453123,224.0,109062.0
1329002,1329002,39,6,BREAD/BAKERY,1453124,252.0,109062.0
1329003,1329003,39,6,BREAD/BAKERY,1454708,165.0,109062.0
1329004,1329004,39,6,BREAD/BAKERY,1916577,371.0,109062.0
1329005,1329005,39,6,BREAD/BAKERY,1916578,213.0,109062.0
1329006,1329006,39,6,BREAD/BAKERY,1916579,152.0,109062.0
1329007,1329007,39,6,BREAD/BAKERY,1932980,483.0,109062.0
1329008,1329008,39,6,BREAD/BAKERY,1940454,161.0,109062.0
1329009,1329009,39,6,BREAD/BAKERY,1940466,19.0,109062.0
1329010,1329010,39,6,BREAD/BAKERY,1963740,449.0,109062.0
1329011,1329011,39,6,BREAD/BAKERY,1973454,89.0,109062.0
1329012,1329012,39,6,BREAD/BAKERY,1978835,800.0,109062.0
1329013,1329013,39,6,BREAD/BAKERY,1989798,114.0,109062.0
1329014,1329014,39,6,BREAD/BAKERY,1998005,123.0,109062.0
1332013,1332013,39,7,BREAD/BAKERY,103665,687.0,112413.0
1332014,1332014,39,7,BREAD/BAKERY,153239,153.0,112413.0
1332015,1332015,39,7,BREAD/BAKERY,153395,312.0,112413.0
1332016,1332016,39,7,BREAD/BAKERY,153398,836.0,112413.0
1332017,1332017,39,7,BREAD/BAKERY,165718,777.0,112413.0
1332018,1332018,39,7,BREAD/BAKERY,215370,611.0,112413.0
1332019,1332019,39,7,BREAD/BAKERY,253103,13.0,112413.0
1332020,1332020,39,7,BREAD/BAKERY,260628,3626.0,112413.0
1332021,1332021,39,7,BREAD/BAKERY,265279,2283.0,112413.0
1332022,1332022,39,7,BREAD/BAKERY,269084,566.0,112413.0
1332023,1332023,39,7,BREAD/BAKERY,302952,776.0,112413.0
1332024,1332024,39,7,BREAD/BAKERY,312113,80.0,112413.0
1332025,1332025,39,7,BREAD/BAKERY,315473,402.0,112413.0
1332026,1332026,39,7,BREAD/BAKERY,315474,1684.0,112413.0
1332027,1332027,39,7,BREAD/BAKERY,359913,346.0,112413.0
1332028,1332028,39,7,BREAD/BAKERY,360313,447.0,112413.0
1332029,1332029,39,7,BREAD/BAKERY,402299,64.0,112413.0
1332030,1332030,39,7,BREAD/BAKERY,409738,1068.0,112413.0
1332031,1332031,39,7,BREAD/BAKERY,409739,413.0,112413.0
1332032,1332032,39,7,BREAD/BAKERY,414478,354.0,112413.0
1332033,1332033,39,7,BREAD/BAKERY,452212,785.0,112413.0
1332034,1332034,39,7,BREAD/BAKERY,459762,578.0,112413.0
1332035,1332035,39,7,BREAD/BAKERY,464385,607.0,112413.0
1332036,1332036,39,7,BREAD/BAKERY,502182,237.0,112413.0
1332037,1332037,39,7,BREAD/BAKERY,502331,7549.0,112413.0
1332038,1332038,39,7,BREAD/BAKERY,511172,9.0,112413.0
1332039,1332039,39,7,BREAD/BAKERY,552050,263.0,112413.0
1332040,1332040,39,7,BREAD/BAKERY,559044,200.0,112413.0
1332041,1332041,39,7,BREAD/BAKERY,559493,4283.0,112413.0
1332042,1332042,39,7,BREAD/BAKERY,559494,813.0,112413.0
1332043,1332043,39,7,BREAD/BAKERY,564287,3240.0,112413.0
1332044,1332044,39,7,BREAD/BAKERY,564288,500.0,112413.0
1332045,1332045,39,7,BREAD/BAKERY,594045,530.0,112413.0
1332046,1332046,39,7,BREAD/BAKERY,660310,1366.0,112413.0
1332047,1332047,39,7,BREAD/BAKERY,660311,1953.0,112413.0
1332048,1332048,39,7,BREAD/BAKERY,660312,4020.0,112413.0
1332049,1332049,39,7,BREAD/BAKERY,660318,1.0,112413.0
1332050,1332050,39,7,BREAD/BAKERY,660319,3860.0,112413.0
1332051,1332051,39,7,BREAD/BAKERY,660320,2975.0,112413.0
1332052,1332052,39,7,BREAD/BAKERY,660321,1814.0,112413.0
1332053,1332053,39,7,BREAD/BAKERY,660323,3586.0,112413.0
1332054,1332054,39,7,BREAD/BAKERY,679602,590.0,112413.0
1332055,1332055,39,7,BREAD/BAKERY,679603,494.0,112413.0
1332056,1332056,39,7,BREAD/BAKERY,679604,1000.0,112413.0
1332057,1332057,39,7,BREAD/BAKERY,696183,1156.0,112413.0
1332058,1332058,39,7,BREAD/BAKERY,724360,19.0,112413.0
1332059,1332059,39,7,BREAD/BAKERY,736128,794.0,112413.0
1332060,1332060,39,7,BREAD/BAKERY,809882,554.0,112413.0
1332061,1332061,39,7,BREAD/BAKERY,823245,1160.0,112413.0
1332062,1332062,39,7,BREAD/BAKERY,830806,340.0,112413.0
1332063,1332063,39,7,BREAD/BAKERY,857324,2906.0,112413.0
1332064,1332064,39,7,BREAD/BAKERY,857327,3291.0,112413.0
1332065,1332065,39,7,BREAD/BAKERY,857331,2568.0,112413.0
1332066,1332066,39,7,BREAD/BAKERY,857332,4367.0,112413.0
1332067,1332067,39,7,BREAD/BAKERY,858872,942.0,112413.0
1332068,1332068,39,7,BREAD/BAKERY,871511,3770.0,112413.0
1332069,1332069,39,7,BREAD/BAKERY,871512,1945.0,112413.0
1332070,1332070,39,7,BREAD/BAKERY,871513,4474.0,112413.0
1332071,1332071,39,7,BREAD/BAKERY,871514,2042.0,112413.0
1332072,1332072,39,7,BREAD/BAKERY,888682,61.0,112413.0
1332073,1332073,39,7,BREAD/BAKERY,888689,592.0,112413.0
1332074,1332074,39,7,BREAD/BAKERY,913526,471.0,112413.0
1332075,1332075,39,7,BREAD/BAKERY,983310,254.0,112413.0
1332076,1332076,39,7,BREAD/BAKERY,1033395,1169.0,112413.0
1332077,1332077,39,7,BREAD/BAKERY,1038945,27.0,112413.0
1332078,1332078,39,7,BREAD/BAKERY,1038953,238.0,112413.0
1332079,1332079,39,7,BREAD/BAKERY,1038954,303.0,112413.0
1332080,1332080,39,7,BREAD/BAKERY,1045449,539.0,112413.0
1332081,1332081,39,7,BREAD/BAKERY,1072173,629.0,112413.0
1332082,1332082,39,7,BREAD/BAKERY,1087467,976.0,112413.0
1332083,1332083,39,7,BREAD/BAKERY,1089845,1180.0,112413.0
1332084,1332084,39,7,BREAD/BAKERY,1089846,1235.0,112413.0
1332085,1332085,39,7,BREAD/BAKERY,1092008,24.0,112413.0
1332086,1332086,39,7,BREAD/BAKERY,1149579,994.0,112413.0
1332087,1332087,39,7,BREAD/BAKERY,1179117,370.0,112413.0
1332088,1332088,39,7,BREAD/BAKERY,1179119,36.0,112413.0
1332089,1332089,39,7,BREAD/BAKERY,1179579,526.0,112413.0
1332090,1332090,39,7,BREAD/BAKERY,1179580,367.0,112413.0
1332091,1332091,39,7,BREAD/BAKERY,1179581,323.0,112413.0
1332092,1332092,39,7,BREAD/BAKERY,1294665,783.0,112413.0
1332093,1332093,39,7,BREAD/BAKERY,1303141,304.0,112413.0
1332094,1332094,39,7,BREAD/BAKERY,1309245,4809.0,112413.0
1332095,1332095,39,7,BREAD/BAKERY,1309246,256.0,112413.0
1332096,1332096,39,7,BREAD/BAKERY,1309560,279.0,112413.0
1332097,1332097,39,7,BREAD/BAKERY,1313222,390.0,112413.0
1332098,1332098,39,7,BREAD/BAKERY,1313223,1611.0,112413.0
1332099,1332099,39,7,BREAD/BAKERY,1321497,230.0,112413.0
1332100,1332100,39,7,BREAD/BAKERY,1323985,606.0,112413.0
1332101,1332101,39,7,BREAD/BAKERY,1349068,1370.0,112413.0
1332102,1332102,39,7,BREAD/BAKERY,1415679,187.0,112413.0
1332103,1332103,39,7,BREAD/BAKERY,1453122,268.0,112413.0
1332104,1332104,39,7,BREAD/BAKERY,1453123,260.0,112413.0
1332105,1332105,39,7,BREAD/BAKERY,1453124,295.0,112413.0
1332106,1332106,39,7,BREAD/BAKERY,1454707,53.0,112413.0
1332107,1332107,39,7,BREAD/BAKERY,1454708,168.0,112413.0
1332108,1332108,39,7,BREAD/BAKERY,1916577,366.0,112413.0
1332109,1332109,39,7,BREAD/BAKERY,1916578,198.0,112413.0
1332110,1332110,39,7,BREAD/BAKERY,1916579,150.0,112413.0
1332111,1332111,39,7,BREAD/BAKERY,1932980,408.0,112413.0
1332112,1332112,39,7,BREAD/BAKERY,1940454,200.0,112413.0
1332113,1332113,39,7,BREAD/BAKERY,1940466,46.0,112413.0
1332114,1332114,39,7,BREAD/BAKERY,1963740,395.0,112413.0
1332115,1332115,39,7,BREAD/BAKERY,1978835,1049.0,112413.0
1332116,1332116,39,7,BREAD/BAKERY,1989798,194.0,112413.0
1332117,1332117,39,7,BREAD/BAKERY,1998005,145.0,112413.0
1335120,1335120,39,8,BREAD/BAKERY,103665,536.0,88914.0
1335121,1335121,39,8,BREAD/BAKERY,153239,117.0,88914.0
1335122,1335122,39,8,BREAD/BAKERY,153395,242.0,88914.0
1335123,1335123,39,8,BREAD/BAKERY,153398,681.0,88914.0
1335124,1335124,39,8,BREAD/BAKERY,165718,775.0,88914.0
1335125,1335125,39,8,BREAD/BAKERY,215370,513.0,88914.0
1335126,1335126,39,8,BREAD/BAKERY,253103,41.0,88914.0
1335127,1335127,39,8,BREAD/BAKERY,260628,3240.0,88914.0
1335128,1335128,39,8,BREAD/BAKERY,265279,2293.0,88914.0
1335129,1335129,39,8,BREAD/BAKERY,269084,478.0,88914.0
1335130,1335130,39,8,BREAD/BAKERY,302952,652.0,88914.0
1335131,1335131,39,8,BREAD/BAKERY,312113,103.0,88914.0
1335132,1335132,39,8,BREAD/BAKERY,315473,232.0,88914.0
1335133,1335133,39,8,BREAD/BAKERY,315474,1581.0,88914.0
1335134,1335134,39,8,BREAD/BAKERY,359913,206.0,88914.0
1335135,1335135,39,8,BREAD/BAKERY,360313,332.0,88914.0
1335136,1335136,39,8,BREAD/BAKERY,402299,31.0,88914.0
1335137,1335137,39,8,BREAD/BAKERY,409738,947.0,88914.0
1335138,1335138,39,8,BREAD/BAKERY,409739,263.0,88914.0
1335139,1335139,39,8,BREAD/BAKERY,414478,412.0,88914.0
1335140,1335140,39,8,BREAD/BAKERY,452212,716.0,88914.0
1335141,1335141,39,8,BREAD/BAKERY,459762,480.0,88914.0
1335142,1335142,39,8,BREAD/BAKERY,464385,480.0,88914.0
1335143,1335143,39,8,BREAD/BAKERY,502182,244.0,88914.0
1335144,1335144,39,8,BREAD/BAKERY,502331,6173.0,88914.0
1335145,1335145,39,8,BREAD/BAKERY,511172,17.0,88914.0
1335146,1335146,39,8,BREAD/BAKERY,552050,239.0,88914.0
1335147,1335147,39,8,BREAD/BAKERY,559044,181.0,88914.0
1335148,1335148,39,8,BREAD/BAKERY,559493,3915.0,88914.0
1335149,1335149,39,8,BREAD/BAKERY,559494,566.0,88914.0
1335150,1335150,39,8,BREAD/BAKERY,564287,2862.0,88914.0
1335151,1335151,39,8,BREAD/BAKERY,564288,479.0,88914.0
1335152,1335152,39,8,BREAD/BAKERY,594045,513.0,88914.0
1335153,1335153,39,8,BREAD/BAKERY,660310,1019.0,88914.0
1335154,1335154,39,8,BREAD/BAKERY,660311,1427.0,88914.0
1335155,1335155,39,8,BREAD/BAKERY,660312,3335.0,88914.0
1335156,1335156,39,8,BREAD/BAKERY,660318,9.0,88914.0
1335157,1335157,39,8,BREAD/BAKERY,660319,2741.0,88914.0
1335158,1335158,39,8,BREAD/BAKERY,660320,2385.0,88914.0
1335159,1335159,39,8,BREAD/BAKERY,660321,1425.0,88914.0
1335160,1335160,39,8,BREAD/BAKERY,660323,2566.0,88914.0
1335161,1335161,39,8,BREAD/BAKERY,679602,481.0,88914.0
1335162,1335162,39,8,BREAD/BAKERY,679603,449.0,88914.0
1335163,1335163,39,8,BREAD/BAKERY,679604,720.0,88914.0
1335164,1335164,39,8,BREAD/BAKERY,696183,638.0,88914.0
1335165,1335165,39,8,BREAD/BAKERY,736128,640.0,88914.0
1335166,1335166,39,8,BREAD/BAKERY,809882,510.0,88914.0
1335167,1335167,39,8,BREAD/BAKERY,823245,857.0,88914.0
1335168,1335168,39,8,BREAD/BAKERY,830806,213.0,88914.0
1335169,1335169,39,8,BREAD/BAKERY,857324,2229.0,88914.0
1335170,1335170,39,8,BREAD/BAKERY,857327,2099.0,88914.0
1335171,1335171,39,8,BREAD/BAKERY,857331,2003.0,88914.0
1335172,1335172,39,8,BREAD/BAKERY,857332,4230.0,88914.0
1335173,1335173,39,8,BREAD/BAKERY,858872,392.0,88914.0
1335174,1335174,39,8,BREAD/BAKERY,871511,2851.0,88914.0
1335175,1335175,39,8,BREAD/BAKERY,871512,1683.0,88914.0
1335176,1335176,39,8,BREAD/BAKERY,871513,3467.0,88914.0
1335177,1335177,39,8,BREAD/BAKERY,871514,1849.0,88914.0
1335178,1335178,39,8,BREAD/BAKERY,888682,7.0,88914.0
1335179,1335179,39,8,BREAD/BAKERY,888689,400.0,88914.0
1335180,1335180,39,8,BREAD/BAKERY,913526,336.0,88914.0
1335181,1335181,39,8,BREAD/BAKERY,983310,183.0,88914.0
1335182,1335182,39,8,BREAD/BAKERY,1033395,726.0,88914.0
1335183,1335183,39,8,BREAD/BAKERY,1038945,6.0,88914.0
1335184,1335184,39,8,BREAD/BAKERY,1038953,166.0,88914.0
1335185,1335185,39,8,BREAD/BAKERY,1038954,266.0,88914.0
1335186,1335186,39,8,BREAD/BAKERY,1045449,407.0,88914.0
1335187,1335187,39,8,BREAD/BAKERY,1072173,538.0,88914.0
1335188,1335188,39,8,BREAD/BAKERY,1087467,693.0,88914.0
1335189,1335189,39,8,BREAD/BAKERY,1089845,962.0,88914.0
1335190,1335190,39,8,BREAD/BAKERY,1089846,846.0,88914.0
1335191,1335191,39,8,BREAD/BAKERY,1092008,5.0,88914.0
1335192,1335192,39,8,BREAD/BAKERY,1149579,869.0,88914.0
1335193,1335193,39,8,BREAD/BAKERY,1179117,338.0,88914.0
1335194,1335194,39,8,BREAD/BAKERY,1179119,52.0,88914.0
1335195,1335195,39,8,BREAD/BAKERY,1179579,395.0,88914.0
1335196,1335196,39,8,BREAD/BAKERY,1179580,324.0,88914.0
1335197,1335197,39,8,BREAD/BAKERY,1179581,262.0,88914.0
1335198,1335198,39,8,BREAD/BAKERY,1294665,463.0,88914.0
1335199,1335199,39,8,BREAD/BAKERY,1303141,249.0,88914.0
1335200,1335200,39,8,BREAD/BAKERY,1309245,2925.0,88914.0
1335201,1335201,39,8,BREAD/BAKERY,1309246,146.0,88914.0
1335202,1335202,39,8,BREAD/BAKERY,1309560,192.0,88914.0
1335203,1335203,39,8,BREAD/BAKERY,1313222,447.0,88914.0
1335204,1335204,39,8,BREAD/BAKERY,1313223,1366.0,88914.0
1335205,1335205,39,8,BREAD/BAKERY,1321497,366.0,88914.0
1335206,1335206,39,8,BREAD/BAKERY,1323985,558.0,88914.0
1335207,1335207,39,8,BREAD/BAKERY,1349068,635.0,88914.0
1335208,1335208,39,8,BREAD/BAKERY,1415679,133.0,88914.0
1335209,1335209,39,8,BREAD/BAKERY,1453122,297.0,88914.0
1335210,1335210,39,8,BREAD/BAKERY,1453123,285.0,88914.0
1335211,1335211,39,8,BREAD/BAKERY,1453124,303.0,88914.0
1335212,1335212,39,8,BREAD/BAKERY,1454707,49.0,88914.0
1335213,1335213,39,8,BREAD/BAKERY,1454708,54.0,88914.0
1335214,1335214,39,8,BREAD/BAKERY,1916577,278.0,88914.0
1335215,1335215,39,8,BREAD/BAKERY,1916578,114.0,88914.0
1335216,1335216,39,8,BREAD/BAKERY,1916579,123.0,88914.0
1335217,1335217,39,8,BREAD/BAKERY,1932980,348.0,88914.0
1335218,1335218,39,8,BREAD/BAKERY,1940454,102.0,88914.0
1335219,1335219,39,8,BREAD/BAKERY,1940466,7.0,88914.0
1335220,1335220,39,8,BREAD/BAKERY,1963740,199.0,88914.0
1335221,1335221,39,8,BREAD/BAKERY,1978835,406.0,88914.0
1335222,1335222,39,8,BREAD/BAKERY,1989798,152.0,88914.0
1335223,1335223,39,8,BREAD/BAKERY,1998005,178.0,88914.0
1338142,1338142,39,9,BREAD/BAKERY,103665,529.0,88246.0
1338143,1338143,39,9,BREAD/BAKERY,153239,179.0,88246.0
1338144,1338144,39,9,BREAD/BAKERY,153395,190.0,88246.0
1338145,1338145,39,9,BREAD/BAKERY,153398,739.0,88246.0
1338146,1338146,39,9,BREAD/BAKERY,165718,1433.0,88246.0
1338147,1338147,39,9,BREAD/BAKERY,215370,788.0,88246.0
1338148,1338148,39,9,BREAD/BAKERY,253103,27.0,88246.0
1338149,1338149,39,9,BREAD/BAKERY,260628,3186.0,88246.0
1338150,1338150,39,9,BREAD/BAKERY,265279,2569.0,88246.0
1338151,1338151,39,9,BREAD/BAKERY,269084,400.0,88246.0
1338152,1338152,39,9,BREAD/BAKERY,302952,617.0,88246.0
1338153,1338153,39,9,BREAD/BAKERY,312113,164.0,88246.0
1338154,1338154,39,9,BREAD/BAKERY,315473,547.0,88246.0
1338155,1338155,39,9,BREAD/BAKERY,315474,1939.0,88246.0
1338156,1338156,39,9,BREAD/BAKERY,359913,182.0,88246.0
1338157,1338157,39,9,BREAD/BAKERY,360313,364.0,88246.0
1338158,1338158,39,9,BREAD/BAKERY,402299,65.0,88246.0
1338159,1338159,39,9,BREAD/BAKERY,409738,992.0,88246.0
1338160,1338160,39,9,BREAD/BAKERY,409739,270.0,88246.0
1338161,1338161,39,9,BREAD/BAKERY,414478,651.0,88246.0
1338162,1338162,39,9,BREAD/BAKERY,452212,745.0,88246.0
1338163,1338163,39,9,BREAD/BAKERY,459762,548.0,88246.0
1338164,1338164,39,9,BREAD/BAKERY,464385,817.0,88246.0
1338165,1338165,39,9,BREAD/BAKERY,502182,231.0,88246.0
1338166,1338166,39,9,BREAD/BAKERY,502331,6280.0,88246.0
1338167,1338167,39,9,BREAD/BAKERY,552050,259.0,88246.0
1338168,1338168,39,9,BREAD/BAKERY,559044,183.0,88246.0
1338169,1338169,39,9,BREAD/BAKERY,559493,3904.0,88246.0
1338170,1338170,39,9,BREAD/BAKERY,559494,558.0,88246.0
1338171,1338171,39,9,BREAD/BAKERY,564287,4075.0,88246.0
1338172,1338172,39,9,BREAD/BAKERY,564288,1340.0,88246.0
1338173,1338173,39,9,BREAD/BAKERY,594045,526.0,88246.0
1338174,1338174,39,9,BREAD/BAKERY,660310,801.0,88246.0
1338175,1338175,39,9,BREAD/BAKERY,660311,1353.0,88246.0
1338176,1338176,39,9,BREAD/BAKERY,660312,2726.0,88246.0
1338177,1338177,39,9,BREAD/BAKERY,660318,12.0,88246.0
1338178,1338178,39,9,BREAD/BAKERY,660319,2691.0,88246.0
1338179,1338179,39,9,BREAD/BAKERY,660320,2065.0,88246.0
1338180,1338180,39,9,BREAD/BAKERY,660321,1520.0,88246.0
1338181,1338181,39,9,BREAD/BAKERY,660323,2771.0,88246.0
1338182,1338182,39,9,BREAD/BAKERY,679602,380.0,88246.0
1338183,1338183,39,9,BREAD/BAKERY,679603,389.0,88246.0
1338184,1338184,39,9,BREAD/BAKERY,679604,748.0,88246.0
1338185,1338185,39,9,BREAD/BAKERY,696183,678.0,88246.0
1338186,1338186,39,9,BREAD/BAKERY,724360,3.0,88246.0
1338187,1338187,39,9,BREAD/BAKERY,736128,498.0,88246.0
1338188,1338188,39,9,BREAD/BAKERY,809882,582.0,88246.0
1338189,1338189,39,9,BREAD/BAKERY,823245,795.0,88246.0
1338190,1338190,39,9,BREAD/BAKERY,830806,222.0,88246.0
1338191,1338191,39,9,BREAD/BAKERY,857324,2248.0,88246.0
1338192,1338192,39,9,BREAD/BAKERY,857327,1860.0,88246.0
1338193,1338193,39,9,BREAD/BAKERY,857331,1413.0,88246.0
1338194,1338194,39,9,BREAD/BAKERY,857332,3181.0,88246.0
1338195,1338195,39,9,BREAD/BAKERY,858872,358.0,88246.0
1338196,1338196,39,9,BREAD/BAKERY,871511,1907.0,88246.0
1338197,1338197,39,9,BREAD/BAKERY,871512,1445.0,88246.0
1338198,1338198,39,9,BREAD/BAKERY,871513,2889.0,88246.0
1338199,1338199,39,9,BREAD/BAKERY,871514,1978.0,88246.0
1338200,1338200,39,9,BREAD/BAKERY,888682,17.0,88246.0
1338201,1338201,39,9,BREAD/BAKERY,888689,324.0,88246.0
1338202,1338202,39,9,BREAD/BAKERY,913526,399.0,88246.0
1338203,1338203,39,9,BREAD/BAKERY,983310,170.0,88246.0
1338204,1338204,39,9,BREAD/BAKERY,986193,8.0,88246.0
1338205,1338205,39,9,BREAD/BAKERY,1033395,777.0,88246.0
1338206,1338206,39,9,BREAD/BAKERY,1038953,141.0,88246.0
1338207,1338207,39,9,BREAD/BAKERY,1038954,234.0,88246.0
1338208,1338208,39,9,BREAD/BAKERY,1045449,403.0,88246.0
1338209,1338209,39,9,BREAD/BAKERY,1072173,561.0,88246.0
1338210,1338210,39,9,BREAD/BAKERY,1087467,685.0,88246.0
1338211,1338211,39,9,BREAD/BAKERY,1089845,790.0,88246.0
1338212,1338212,39,9,BREAD/BAKERY,1089846,889.0,88246.0
1338213,1338213,39,9,BREAD/BAKERY,1149579,800.0,88246.0
1338214,1338214,39,9,BREAD/BAKERY,1179117,364.0,88246.0
1338215,1338215,39,9,BREAD/BAKERY,1179119,58.0,88246.0
1338216,1338216,39,9,BREAD/BAKERY,1179579,417.0,88246.0
1338217,1338217,39,9,BREAD/BAKERY,1179580,261.0,88246.0
1338218,1338218,39,9,BREAD/BAKERY,1179581,291.0,88246.0
1338219,1338219,39,9,BREAD/BAKERY,1294665,505.0,88246.0
1338220,1338220,39,9,BREAD/BAKERY,1303141,215.0,88246.0
1338221,1338221,39,9,BREAD/BAKERY,1309245,2718.0,88246.0
1338222,1338222,39,9,BREAD/BAKERY,1309246,240.0,88246.0
1338223,1338223,39,9,BREAD/BAKERY,1309560,282.0,88246.0
1338224,1338224,39,9,BREAD/BAKERY,1313222,391.0,88246.0
1338225,1338225,39,9,BREAD/BAKERY,1313223,1325.0,88246.0
1338226,1338226,39,9,BREAD/BAKERY,1321497,328.0,88246.0
1338227,1338227,39,9,BREAD/BAKERY,1323985,503.0,88246.0
1338228,1338228,39,9,BREAD/BAKERY,1349068,546.0,88246.0
1338229,1338229,39,9,BREAD/BAKERY,1415679,70.0,88246.0
1338230,1338230,39,9,BREAD/BAKERY,1453122,285.0,88246.0
1338231,1338231,39,9,BREAD/BAKERY,1453123,342.0,88246.0
1338232,1338232,39,9,BREAD/BAKERY,1453124,335.0,88246.0
1338233,1338233,39,9,BREAD/BAKERY,1454707,1.0,88246.0
1338234,1338234,39,9,BREAD/BAKERY,1454708,41.0,88246.0
1338235,1338235,39,9,BREAD/BAKERY,1916577,356.0,88246.0
1338236,1338236,39,9,BREAD/BAKERY,1916578,103.0,88246.0
1338237,1338237,39,9,BREAD/BAKERY,1916579,105.0,88246.0
1338238,1338238,39,9,BREAD/BAKERY,1932980,206.0,88246.0
1338239,1338239,39,9,BREAD/BAKERY,1940454,79.0,88246.0
1338240,1338240,39,9,BREAD/BAKERY,1963740,271.0,88246.0
1338241,1338241,39,9,BREAD/BAKERY,1978835,295.0,88246.0
1338242,1338242,39,9,BREAD/BAKERY,1989798,137.0,88246.0
1338243,1338243,39,9,BREAD/BAKERY,1998005,168.0,88246.0
1341013,1341013,39,10,BREAD/BAKERY,103665,483.0,89444.0
1341014,1341014,39,10,BREAD/BAKERY,153239,206.0,89444.0
1341015,1341015,39,10,BREAD/BAKERY,153395,256.0,89444.0
1341016,1341016,39,10,BREAD/BAKERY,153398,810.0,89444.0
1341017,1341017,39,10,BREAD/BAKERY,165718,884.0,89444.0
1341018,1341018,39,10,BREAD/BAKERY,215370,703.0,89444.0
1341019,1341019,39,10,BREAD/BAKERY,253103,1.0,89444.0
1341020,1341020,39,10,BREAD/BAKERY,260628,3039.0,89444.0
1341021,1341021,39,10,BREAD/BAKERY,265279,1852.0,89444.0
1341022,1341022,39,10,BREAD/BAKERY,269084,406.0,89444.0
1341023,1341023,39,10,BREAD/BAKERY,302952,624.0,89444.0
